,Country,Property Rights,Government Integrity,Judicial Effectiveness,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Life expectancy at birth,Expected years of schooling,Mean years of schooling,Gross national income (GNI) per capita,Classification by income
53,SWZ,41.7,35.0,42.9,74.8,65.6,18.3,59.2,67.5,73.7,87.6,50.0,40.0,60.2,11.8,6.9,7919.0,Upper-middle Income
54,ETH,32.6,35.1,40.9,77.2,90.4,83.3,48.6,58.0,60.8,60.8,35.0,20.0,66.6,8.8,2.9,2207.0,Lower-middle Income
55,FJI,67.3,23.4,42.9,81.1,71.7,82.4,63.0,72.9,73.5,62.8,55.0,50.0,67.4,14.4,10.9,13009.0,High Income
56,FIN,89.6,92.5,81.2,66.8,7.2,86.4,89.4,50.3,84.8,86.0,85.0,80.0,81.9,19.4,12.8,48511.0,High Income
57,FRA,82.5,67.9,66.1,48.4,3.9,64.9,81.2,45.2,79.1,81.0,75.0,70.0,82.7,15.6,11.5,47173.0,High Income
58,GAB,28.1,35.5,30.6,75.8,86.6,82.1,52.1,53.0,80.0,51.2,60.0,40.0,66.5,13.0,8.7,13930.0,High Income
59,GEO,65.9,58.5,54.6,87.1,73.6,93.9,85.8,76.6,76.0,88.6,80.0,70.0,73.8,15.3,13.1,14429.0,High Income
60,DEU,79.9,81.3,75.4,60.8,42.3,91.8,83.3,52.8,77.9,86.0,80.0,70.0,81.3,17.0,14.2,55314.0,High Income
61,GHA,49.1,35.5,44.2,78.8,82.0,23.9,56.5,59.9,66.3,63.4,70.0,60.0,64.1,11.5,7.3,5269.0,Upper-middle Income
62,GRC,52.4,37.7,49.5,59.1,23.3,79.0,74.1,52.5,79.1,81.0,55.0,50.0,82.2,17.9,10.6,30155.0,High Income
63,GTM,40.3,26.4,32.3,79.2,95.6,96.2,53.6,48.7,77.0,82.2,70.0,50.0,74.3,10.8,6.6,8494.0,Upper-middle Income
64,GIN,34.7,25.5,32.6,69.4,89.8,87.2,54.6,54.9,66.4,63.2,50.0,40.0,61.6,9.4,2.8,2405.0,Lower-middle Income
65,GNB,32.6,25.3,42.9,88.8,86.7,81.4,35.9,61.2,78.1,55.6,30.0,30.0,58.3,10.6,3.6,1996.0,Lower-middle Income
66,GUY,41.7,33.2,42.9,67.0,69.4,77.6,59.3,62.0,76.9,66.8,55.0,30.0,69.9,11.4,8.5,9455.0,Upper-middle Income
67,HTI,10.4,20.3,25.3,79.9,88.3,95.9,36.2,62.6,66.5,72.0,45.0,30.0,64.0,9.7,5.6,1709.0,Lower-middle Income
68,HND,43.4,25.3,31.0,82.8,78.2,95.9,56.9,32.0,73.0,79.4,65.0,60.0,75.3,10.1,6.6,5308.0,Upper-middle Income
69,HKG,93.3,83.8,75.3,93.1,90.3,100.0,96.4,89.2,86.4,95.0,90.0,90.0,84.9,16.9,12.3,62985.0,High Income
70,HUN,60.9,35.3,45.2,78.6,31.7,85.0,61.1,64.7,81.8,86.0,80.0,70.0,76.9,15.2,12.0,31329.0,High Income
71,ISL,87.4,83.8,63.8,72.7,44.0,96.7,88.4,64.1,81.7,87.0,85.0,70.0,83.0,19.1,12.8,54682.0,High Income
72,IND,57.3,47.8,61.6,79.4,77.3,14.7,57.1,41.8,72.4,72.4,40.0,40.0,69.7,12.2,6.5,6681.0,Upper-middle Income
73,IDN,52.2,39.5,53.5,83.7,91.4,88.1,69.3,49.3,77.4,79.8,45.0,60.0,71.7,13.6,8.2,11459.0,Upper-middle Income
74,IRN,33.5,35.0,41.3,80.9,89.8,89.5,62.2,50.7,60.1,54.6,5.0,10.0,76.7,14.8,10.3,12447.0,High Income
76,IRL,85.8,78.0,68.4,76.3,77.4,89.0,83.1,75.3,87.0,86.0,90.0,70.0,82.3,18.7,12.7,68371.0,High Income
77,ISR,80.0,67.9,73.4,61.9,52.4,85.3,71.4,65.1,86.2,84.4,75.0,70.0,83.0,16.2,13.0,40187.0,High Income
78,ITA,71.7,43.7,49.8,55.6,26.5,71.3,71.7,51.1,84.0,86.0,85.0,50.0,83.5,16.1,10.4,42776.0,High Income
79,JAM,60.7,45.0,49.2,80.2,76.0,80.0,78.0,73.6,82.6,68.4,80.0,50.0,74.5,13.1,9.7,9319.0,Upper-middle Income
80,JPN,84.1,78.0,68.5,68.2,55.0,55.7,80.5,79.0,85.9,80.0,70.0,60.0,84.6,15.2,12.9,42932.0,High Income
81,JOR,58.4,50.3,52.6,91.4,73.4,60.6,61.8,52.7,85.0,81.4,70.0,60.0,74.5,11.4,10.5,9858.0,Upper-middle Income
82,KAZ,59.3,40.3,56.1,93.4,83.7,41.0,73.9,86.2,70.9,80.0,50.0,50.0,73.6,15.6,11.9,22857.0,High Income
83,KEN,53.8,32.1,46.9,79.5,77.8,13.8,55.8,63.4,72.7,60.4,55.0,50.0,66.7,11.3,6.6,4244.0,Upper-middle Income
84,KIR,44.1,35.1,34.3,73.0,0.0,98.6,41.9,50.7,81.1,53.2,25.0,30.0,68.4,11.8,8.0,4260.0,Upper-middle Income
85,KWT,52.9,35.3,43.3,97.7,17.3,99.1,57.4,61.7,70.6,79.0,55.0,60.0,75.5,14.2,7.3,58590.0,High Income
86,KGZ,49.9,27.2,27.9,94.1,54.2,78.4,73.4,79.8,74.4,78.6,60.0,50.0,71.5,13.0,11.1,4864.0,Upper-middle Income
87,LAO,38.8,33.5,42.5,86.9,85.3,66.5,60.1,60.1,78.5,81.8,35.0,20.0,67.9,11.0,5.3,7413.0,Upper-middle Income
88,LVA,67.3,35.5,48.4,77.0,57.1,96.9,77.5,73.3,81.1,86.0,85.0,60.0,75.3,16.2,13.0,30282.0,High Income
89,LBN,39.5,18.2,26.6,91.8,75.6,0.0,47.9,46.5,78.1,79.0,60.0,50.0,78.9,11.3,8.7,14655.0,High Income
90,LSO,41.5,30.9,45.7,59.4,33.0,63.5,53.3,58.8,75.0,81.0,55.0,40.0,54.3,11.3,6.5,3151.0,Lower-middle Income
91,LBR,26.7,24.2,39.0,82.7,62.1,69.1,50.6,38.3,68.9,60.1,55.0,20.0,64.1,9.6,4.8,1258.0,Lower-middle Income
92,LBY,7.6,15.8,24.4,77.44020305728006,0.0,20.0,40.2,51.3,52.8,65.94032638018463,5.0,11.385114778110186,72.9,12.9,7.6,15688.0,High Income
94,LTU,73.6,47.8,61.2,86.4,65.1,97.3,75.2,63.6,84.6,86.0,80.0,70.0,75.9,16.6,13.1,35799.0,High Income
95,LUX,83.0,85.8,72.4,65.4,46.6,98.9,68.8,45.9,82.6,86.0,95.0,80.0,82.3,14.3,12.3,72712.0,High Income
96,MDG,33.2,14.3,24.4,91.0,91.8,85.5,47.3,44.6,72.4,69.2,55.0,50.0,67.0,10.2,6.1,1596.0,Lower-middle Income
97,MWI,35.8,25.2,40.1,79.8,70.3,19.1,41.7,64.0,65.5,75.4,50.0,50.0,64.3,11.2,4.7,1035.0,Lower-middle Income
98,MYS,84.1,55.4,68.2,85.6,83.2,82.4,83.9,74.4,78.6,82.0,60.0,50.0,76.2,13.7,10.4,27534.0,High Income
99,MDV,43.9,33.5,36.4,95.8,60.8,10.7,78.3,70.8,81.0,62.6,35.0,30.0,78.9,12.2,7.0,17417.0,High Income
100,MLI,33.7,29.6,33.4,68.7,85.4,84.2,53.8,52.2,81.6,69.8,65.0,40.0,59.3,7.5,2.4,2269.0,Lower-middle Income
101,MLT,69.8,50.3,50.4,64.2,56.1,94.5,67.1,61.3,78.2,86.0,85.0,60.0,82.5,16.1,11.3,39555.0,High Income
102,MRT,27.5,30.6,30.6,78.0,74.2,80.6,61.9,51.5,81.2,62.6,50.0,40.0,64.9,8.6,4.7,5135.0,Upper-middle Income
103,MUS,69.5,40.3,62.1,92.1,80.3,73.6,79.8,60.8,79.4,88.4,80.0,70.0,75.0,15.1,9.5,25266.0,High Income
104,MEX,59.1,26.3,34.9,75.8,78.2,83.2,67.8,58.6,75.9,81.4,75.0,60.0,75.1,14.8,8.8,19160.0,High Income
105,FSM,7.6,36.6,26.6,92.8,0.0,98.8,57.4,71.9,85.8,80.6,35.0,30.0,67.9,11.5,7.8,3983.0,Lower-middle Income
106,MDA,55.2,25.4,29.6,85.4,59.1,92.0,67.0,39.0,73.5,78.0,55.0,50.0,71.9,11.5,11.7,13664.0,High Income
107,MNG,48.2,29.8,23.8,88.5,63.1,6.2,66.0,75.0,77.8,75.8,50.0,60.0,69.9,14.2,10.3,10839.0,Upper-middle Income
108,MNE,55.4,39.5,51.8,85.3,32.6,23.2,73.3,73.4,81.6,84.7,75.0,50.0,76.9,15.0,11.6,21399.0,High Income
109,MAR,57.2,39.2,47.1,72.2,72.7,66.9,70.3,33.1,83.5,77.4,65.0,70.0,76.7,13.7,5.6,7368.0,Upper-middle Income
110,MOZ,33.9,28.1,35.2,75.5,66.9,16.6,57.1,42.0,65.4,78.0,35.0,50.0,60.9,10.0,3.5,1250.0,Lower-middle Income
111,NAM,55.9,49.8,54.7,66.5,48.9,15.7,65.8,85.1,74.4,83.0,65.0,40.0,63.7,12.6,7.0,9357.0,Upper-middle Income
112,NPL,39.2,26.2,34.7,84.0,83.7,98.5,61.8,47.9,69.4,60.4,10.0,30.0,70.8,12.8,5.0,3457.0,Lower-middle Income
113,NLD,88.0,89.1,74.7,51.6,42.9,93.3,81.4,60.3,84.0,86.0,90.0,80.0,82.3,18.5,12.4,57707.0,High Income
114,NZL,95.0,96.7,83.5,71.0,50.4,98.6,91.0,86.7,87.5,92.4,80.0,80.0,82.3,18.8,12.8,40799.0,High Income
115,NIC,33.4,20.3,18.7,76.9,79.1,93.9,56.0,55.8,72.7,76.0,60.0,50.0,74.5,12.3,6.9,5284.0,Upper-middle Income
116,NER,37.2,34.1,31.0,76.9,75.6,22.2,56.3,48.2,76.7,65.8,55.0,40.0,62.4,6.5,2.1,1201.0,Lower-middle Income
117,NGA,36.5,20.5,34.3,85.0,96.5,68.2,51.2,83.3,65.0,62.4,45.0,40.0,54.7,10.0,6.7,4910.0,Upper-middle Income
118,MKD,65.1,44.7,60.7,91.8,70.0,82.9,80.2,71.5,78.7,82.0,65.0,60.0,75.8,13.6,9.8,15865.0,High Income
119,NOR,86.1,92.3,81.2,57.4,25.3,97.3,89.4,53.7,75.4,83.2,75.0,60.0,82.4,18.1,12.9,66494.0,High Income
120,OMN,58.1,53.8,51.6,97.8,32.5,16.1,75.2,57.3,77.7,87.0,65.0,60.0,77.9,14.2,9.7,25944.0,High Income
121,PAK,41.5,30.6,40.2,80.5,87.6,49.2,56.1,41.8,72.6,64.8,55.0,40.0,67.3,8.3,5.2,5005.0,Upper-middle Income
122,PAN,60.4,34.1,30.1,85.0,85.3,91.3,73.6,43.4,79.4,79.2,75.0,70.0,78.5,12.9,10.2,29558.0,High Income
123,PNG,37.4,37.2,49.0,71.8,89.1,75.2,62.2,72.6,70.0,80.9,25.0,30.0,64.5,10.2,4.7,4301.0,Upper-middle Income
124,PRY,39.5,25.5,30.0,96.3,78.9,96.3,61.5,29.2,72.8,76.6,75.0,60.0,74.3,12.7,8.5,12224.0,Upper-middle Income
125,PER,56.1,31.8,34.0,80.6,86.1,88.5,67.8,63.5,83.9,86.4,75.0,60.0,76.7,15.0,9.7,12252.0,Upper-middle Income
126,PHL,48.7,30.9,36.4,76.9,88.7,97.1,61.3,57.9,69.6,78.2,60.0,60.0,71.2,13.1,9.4,9778.0,Upper-middle Income
127,POL,62.3,49.8,44.0,74.9,48.8,86.4,65.4,63.9,82.1,86.0,80.0,70.0,78.7,16.3,12.5,31623.0,High Income
128,PRT,71.5,59.5,64.3,59.9,35.6,69.8,79.7,44.3,83.0,86.0,70.0,60.0,82.1,16.5,9.3,33967.0,High Income
129,QAT,64.5,77.4,60.0,99.7,56.8,94.0,71.2,65.9,78.4,83.2,60.0,60.0,80.2,12.0,9.7,92418.0,High Income
130,COG,33.2,25.3,29.6,59.5,40.6,0.0,38.2,35.8,82.6,56.8,45.0,30.0,64.6,11.7,6.5,2879.0,Lower-middle Income
131,ROU,66.7,39.8,51.9,89.7,69.0,89.3,63.1,64.5,82.7,86.0,70.0,50.0,76.1,14.3,11.1,29497.0,High Income
132,RUS,52.4,36.6,45.1,89.4,62.3,86.6,78.4,52.5,65.1,77.8,30.0,30.0,72.6,15.0,12.2,26157.0,High Income
133,RWA,72.2,67.9,83.2,79.8,79.4,86.3,56.2,82.2,76.1,70.4,60.0,40.0,69.0,11.2,4.4,2155.0,Lower-middle Income
134,LCA,65.9,50.3,63.8,76.2,79.3,81.3,76.3,69.2,83.9,73.2,65.0,40.0,76.2,14.0,8.5,14616.0,High Income
135,VCT,36.5,50.5,63.8,71.2,74.3,85.0,76.5,73.5,82.2,66.6,70.0,40.0,72.5,14.1,8.8,12378.0,High Income
136,WSM,53.8,37.7,31.0,79.9,62.3,93.6,77.0,78.2,83.5,63.8,55.0,30.0,73.3,12.7,10.8,6309.0,Upper-middle Income
137,STP,37.4,35.5,26.6,87.2,67.0,62.3,65.1,42.7,70.5,64.2,60.0,30.0,70.4,12.7,6.4,3952.0,Lower-middle Income
138,SAU,55.0,49.8,62.7,99.8,57.5,19.4,72.3,63.3,78.1,76.0,45.0,50.0,75.1,16.1,10.2,47495.0,High Income
139,SEN,47.8,40.3,40.4,70.8,73.3,60.0,53.3,39.4,78.2,72.0,60.0,40.0,67.9,8.6,3.2,3309.0,Lower-middle Income
140,SRB,50.1,37.2,44.8,82.0,45.1,90.1,72.9,67.4,80.0,77.0,70.0,50.0,76.0,14.7,11.2,17192.0,High Income
141,SYC,58.2,39.2,37.5,76.3,60.3,92.0,63.3,63.2,80.0,81.4,55.0,30.0,73.4,14.1,10.0,26903.0,High Income
142,SLE,35.5,26.2,34.5,87.3,84.4,13.2,44.9,29.3,65.0,69.4,60.0,20.0,54.7,10.2,3.7,1668.0,Lower-middle Income
143,SGP,97.4,95.1,92.4,90.4,90.7,80.0,90.8,91.0,85.3,94.8,85.0,80.0,83.6,16.4,11.6,88155.0,High Income
144,SVK,68.5,37.7,37.2,78.6,46.1,87.2,61.3,53.4,78.6,86.0,75.0,70.0,77.5,14.5,12.7,32113.0,High Income
145,SVN,76.4,53.6,46.5,58.4,38.3,82.6,79.3,61.2,83.6,86.0,70.0,50.0,81.3,17.6,12.7,38080.0,High Income
146,SLB,49.9,33.5,51.7,65.5,36.5,89.4,68.6,72.0,86.0,56.8,15.0,30.0,73.0,10.2,5.7,2253.0,Lower-middle Income
147,ZAF,58.8,39.7,39.3,62.1,67.6,62.6,64.3,59.1,75.2,76.0,45.0,50.0,64.1,13.8,10.2,12129.0,Upper-middle Income
148,KOR,79.3,50.5,57.5,64.2,68.6,96.8,91.3,57.4,82.0,80.4,70.0,70.0,83.0,16.5,12.2,43044.0,High Income
149,ESP,72.9,51.9,51.4,62.3,46.2,51.1,66.8,57.8,87.5,86.0,85.0,70.0,83.6,17.6,10.3,40975.0,High Income
150,LKA,44.7,28.9,39.4,84.9,88.3,30.4,75.1,58.8,70.1,76.2,40.0,40.0,77.0,14.1,10.6,12707.0,High Income
151,SDN,27.5,26.2,22.2,86.3,96.6,76.1,52.1,59.0,56.9,45.0,5.0,20.0,65.3,7.9,3.8,3829.0,Lower-middle Income
152,SUR,49.1,35.5,22.2,70.9,77.2,9.6,48.3,73.5,56.0,64.6,40.0,30.0,71.7,13.2,9.3,14324.0,High Income
153,SWE,89.5,88.0,84.0,43.2,26.7,96.6,88.0,53.9,82.0,86.0,85.0,80.0,82.8,19.5,12.5,54508.0,High Income
154,CHE,85.3,88.0,82.0,70.5,64.8,96.3,75.4,72.5,85.2,87.4,85.0,90.0,83.8,16.3,13.4,69394.0,High Income
156,TJK,47.8,36.4,52.1,91.8,64.6,60.3,67.3,49.2,68.5,73.6,25.0,30.0,71.1,11.7,10.7,3954.0,Lower-middle Income
157,TZA,35.4,33.2,41.4,80.5,90.3,85.2,46.6,66.2,70.4,67.8,55.0,50.0,65.5,8.1,6.1,2600.0,Lower-middle Income
158,THA,53.7,36.4,45.9,81.3,85.8,96.5,82.5,63.9,75.2,83.0,55.0,60.0,77.2,15.0,7.9,17781.0,High Income
159,BHS,42.2,43.7,46.9,97.3,86.8,65.7,68.5,67.5,78.1,47.8,50.0,60.0,73.9,12.9,11.4,33747.0,High Income
160,GMB,39.9,41.2,42.5,74.3,70.7,0.0,54.0,67.4,62.4,61.6,65.0,50.0,62.1,9.9,3.9,2168.0,Lower-middle Income
161,TLS,29.7,32.1,13.1,96.3,0.9,20.0,60.5,58.8,79.5,75.0,45.0,20.0,69.5,12.6,4.8,4440.0,Upper-middle Income
162,TGO,35.5,28.1,29.6,67.8,77.0,24.5,50.4,46.7,79.1,69.4,65.0,30.0,61.0,12.7,4.9,1602.0,Lower-middle Income
163,TON,59.2,38.1,26.6,85.5,40.9,93.4,75.3,69.9,69.4,73.6,40.0,20.0,70.9,14.4,11.2,6365.0,Upper-middle Income
164,TTO,52.3,32.9,40.6,82.3,61.9,16.6,67.8,75.6,75.1,68.4,60.0,50.0,73.5,13.0,11.0,26231.0,High Income
165,TUN,49.2,36.6,42.7,74.4,74.4,37.9,76.7,50.3,76.0,71.4,45.0,30.0,76.7,15.1,7.2,10414.0,Upper-middle Income
166,TUR,55.8,41.2,49.8,76.4,65.1,92.2,66.0,49.2,70.0,79.6,70.0,60.0,77.7,16.6,8.1,27701.0,High Income
167,TKM,31.6,20.3,29.8,95.9,92.0,92.3,30.0,20.0,73.4,76.0,10.0,10.0,68.2,11.2,10.3,14909.0,High Income
168,UGA,42.2,25.4,38.5,73.3,88.7,68.6,46.3,83.2,80.1,75.4,55.0,40.0,63.4,11.4,6.2,2123.0,Lower-middle Income
169,UKR,43.9,29.6,31.5,81.8,46.9,82.6,66.1,46.7,58.6,75.0,35.0,30.0,72.1,15.1,11.4,13216.0,High Income
170,ARE,81.8,78.8,87.1,99.2,68.8,88.9,79.9,81.1,80.9,84.4,40.0,60.0,78.0,14.3,12.1,67462.0,High Income
171,GBR,92.3,83.8,85.9,64.7,48.2,68.6,92.9,73.5,81.2,86.0,90.0,80.0,81.3,17.5,13.2,46071.0,High Income
172,USA,79.3,77.4,78.6,75.1,57.1,53.1,83.8,89.4,76.6,86.6,85.0,80.0,78.9,16.3,13.4,63826.0,High Income
173,URY,68.3,69.2,58.9,77.2,67.5,69.9,74.3,71.9,72.9,78.6,85.0,30.0,77.9,16.8,8.9,20064.0,High Income
174,UZB,49.8,25.2,34.3,91.3,67.4,98.7,72.5,58.7,58.9,62.6,10.0,10.0,71.7,12.1,11.8,7142.0,Upper-middle Income
175,VUT,65.9,51.9,36.4,97.3,54.1,15.3,52.4,58.8,75.0,64.4,65.0,40.0,70.5,11.7,7.1,3105.0,Lower-middle Income
176,VEN,7.6,7.9,13.1,74.7,58.1,17.6,33.9,28.0,0.0,60.0,0.0,10.0,72.1,12.8,10.3,7045.0,Upper-middle Income
177,VNM,49.8,34.0,40.3,79.7,74.1,40.7,63.5,62.8,68.9,79.2,30.0,40.0,75.4,12.7,8.3,7433.0,Upper-middle Income
178,YEM,19.6,20.3,22.2,83.793098811497,83.7,0.0,45.1,49.8,61.5,71.4,50.0,36.5479983963442,66.1,8.8,3.2,1594.0,Lower-middle Income
179,ZMB,45.0,32.3,35.6,72.3,80.1,12.3,71.1,46.0,70.3,72.6,55.0,50.0,63.9,11.5,7.2,3326.0,Lower-middle Income
